timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1721054762797,69127,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054762797,3539,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054762797,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054763806,68938,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054763806,2559,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054763806,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054764813,68869,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054764813,3768,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054764813,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054765817,68842,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054765817,3314,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054765817,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054766824,68742,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054766824,3538,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054766824,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054767832,68834,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054767832,5070,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054767832,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054768834,68819,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054768834,4865,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054768834,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054769839,68802,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054769839,2681,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054769839,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054770840,68740,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054770840,5483,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054770840,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054771843,68729,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054771843,6900,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054771843,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054772848,69215,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054772848,7491,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054772848,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054773861,69054,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054773861,3913,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054773861,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054774873,69071,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054774873,1409,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054774873,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054775874,69056,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054775874,1826,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054775874,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054776875,69057,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054776875,2179,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054776875,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054777878,69260,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054777878,4930,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054777878,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054778893,69209,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054778893,5173,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
